"latitude","longitude","brightness","acq_date","bright_t31","frp"
"-15.573","126.804","326.6","2019-10-02","303.8","98.5"
"-16.885","143.115","329.9","2019-10-02","308.6","30.7"
"-17.073","138.82","346.4","2019-10-02","314.5","37.8"
"-17.071","138.81","331.6","2019-10-02","314.5","11.6"
"-16.929","143.074","333.9","2019-10-02","308.3","42.4"
"-16.074","136.709","371.7","2019-10-02","325.9","100.7"
"-16.073","136.7","340.4","2019-10-02","320.3","19.2"
"-15.573","126.81","324.4","2019-10-02","303.7","74.4"
"-15.894","144.538","334.8","2019-10-02","289.2","102.9"
"-15.903","144.532","318.5","2019-10-02","288.4","33"
"-16.917","143.075","333.9","2019-10-02","308.6","43.9"
"-16.887","143.133","325.2","2019-10-02","307.9","16.9"
"-16.076","136.719","339.3","2019-10-02","323.4","18.9"
"-16.921","143.068","336.9","2019-10-02","308.1","53.2"
"-16.048","136.412","331.3","2019-10-02","319.4","8"
"-15.465","134.482","341.8","2019-10-02","322.9","31.7"
"-15.627","134.472","337.7","2019-10-02","320.6","23.9"
"-15.688","134.528","335.8","2019-10-02","320.3","19.3"
"-15.461","134.398","352.6","2019-10-02","322","62.4"
"-15.458","134.374","368.2","2019-10-02","323.8","122.4"
"-15.454","134.351","371.5","2019-10-02","323.3","141.4"
"-15.446","134.364","356","2019-10-02","323.9","76"
"-15.442","134.341","344.7","2019-10-02","317.4","43.5"
"-15.44","134.329","361.8","2019-10-02","318.9","103.4"
"-14.975","133.917","343.6","2019-10-02","316.5","46.7"
"-15.463","134.471","335.3","2019-10-02","323.5","17.5"
"-15.679","134.541","336.7","2019-10-02","320.6","20.1"
"-15.542","134.39","337.2","2019-10-02","321.9","16.8"
"-15.534","134.404","340.6","2019-10-02","321.9","24.6"
"-15.46","134.579","343.7","2019-10-02","316","35.6"
"-15.463","134.596","371.3","2019-10-02","320.6","130.7"
"-15.565","135.1","332.3","2019-10-02","316.2","10.1"
"-29.14","122.999","316.9","2019-10-02","303.1","46.3"
"-15.591","134.502","331.7","2019-10-02","319.7","8.5"
"-15.686","134.516","335.6","2019-10-02","320.1","18.5"
"-15.444","134.352","352.5","2019-10-02","320.7","65.7"
"-15.452","134.339","393.4","2019-10-02","325.8","282"
"-15.46","134.386","384.2","2019-10-02","325.9","209.4"
"-15.455","134.609","374.7","2019-10-02","324.9","145.1"
"-15.597","135.117","343.5","2019-10-02","316.6","32.2"
"-15.563","135.089","331.8","2019-10-02","317.5","9.3"
"-15.493","134.656","367.5","2019-10-02","326","108.3"
"-15.588","135.118","343.5","2019-10-02","317.3","33.2"
"-15.607","135.115","362.1","2019-10-02","320.2","85.2"
"-14.956","133.933","331.9","2019-10-02","315.6","14.3"
"-15.464","134.602","344.9","2019-10-02","320.7","28.9"
"-15.461","134.584","369.1","2019-10-02","318.2","128.2"
"-15.451","134.586","373.6","2019-10-02","317.2","150.2"
"-15.532","134.392","345.1","2019-10-02","322","35.5"
"-15.456","134.363","412.2","2019-10-02","329.2","448.1"
"-15.447","134.376","343","2019-10-02","320.7","36.3"
"-15.45","134.327","372.5","2019-10-02","321.4","151.9"
"-15.628","134.478","334.6","2019-10-02","320.6","17.4"
"-15.605","135.104","364.6","2019-10-02","318.2","93.2"
"-15.596","135.106","336.5","2019-10-02","317.3","16.9"
"-15.557","134.484","335.9","2019-10-02","322.2","14.9"
"-15.544","135.11","338.8","2019-10-02","317.8","23"
"-15.327","131.516","335.2","2019-10-02","319","39.5"
"-15.324","131.497","336.4","2019-10-02","317.8","46.9"
"-15.495","134.667","353","2019-10-02","323.6","56.8"
"-15.483","134.657","344","2019-10-02","322.6","32"
"-15.462","134.59","376.9","2019-10-02","321.1","156.8"
"-15.456","134.621","351.1","2019-10-02","322.2","51.8"
"-15.453","134.598","410.7","2019-10-02","329.2","414.2"
"-15.443","134.599","341.7","2019-10-02","318.8","34.6"
"-15.482","134.78","335.5","2019-10-02","320.2","17.6"
"-14.964","133.918","335.9","2019-10-02","317.7","25.9"
"-15.581","134.504","332.8","2019-10-02","319.8","9.8"
"-16.922","143.219","330.1","2019-10-02","309.1","26.4"
"-16.924","143.237","340","2019-10-02","309.8","65.4"
"-16.953","143.27","341.6","2019-10-02","311","70.2"
"-16.943","143.264","333.9","2019-10-02","310.4","39.3"
"-14.289","126.988","325","2019-10-02","302.9","94"
"-17.205","143.407","334.9","2019-10-02","310.6","46.4"
"-17.182","143.428","331.5","2019-10-02","309.5","35.2"
"-18.329","142.43","330","2019-10-02","308.9","26.3"
"-17.126","143.404","334.1","2019-10-02","310.8","40.1"
"-17.057","143.38","331.2","2019-10-02","309.5","33.7"
"-17.231","143.398","326.4","2019-10-02","309.5","22"
"-17.229","143.404","326.9","2019-10-02","309.1","24"
"-18.344","142.462","345.3","2019-10-02","308.2","81.3"
"-18.333","142.464","331.5","2019-10-02","309.9","27.1"
"-17.207","143.425","332.2","2019-10-02","308.6","39.1"
"-17.042","143.363","334.7","2019-10-02","310.5","46.6"
"-16.889","143.15","327","2019-10-02","308.4","23.2"
"-16.891","143.168","336.8","2019-10-02","310.1","57.3"
"-16.893","143.186","329.9","2019-10-02","309.4","32.4"
"-16.905","143.184","344.3","2019-10-02","309.7","86.1"
"-16.907","143.202","347.6","2019-10-02","310.6","103.7"
"-16.919","143.201","335.7","2019-10-02","309.8","46.7"
"-18.343","142.446","343.4","2019-10-02","307.7","70.7"
"-18.341","142.429","332","2019-10-02","307.9","32.1"
"-17.001","143.331","330.7","2019-10-02","310","32.4"
"-16.987","143.314","332.2","2019-10-02","310.3","36.8"
"-16.956","143.263","333.9","2019-10-02","311.4","36.7"
"-14.288","126.982","325.9","2019-10-02","302.9","104.7"
"-34.77","138.963","319.7","2019-10-02","297.1","33.3"
"-20.944","118.364","329.6","2019-10-02","314.6","24.6"
"-32.856","116.422","337.3","2019-10-02","295.4","117.6"
"-27.474","149.67","322.5","2019-10-02","304.7","10.7"
"-42.251","146.735","302.7","2019-10-02","292.5","9.5"
"-37.353","141.481","315.8","2019-10-02","294.2","66.4"
"-37.342","141.475","315.4","2019-10-02","294.9","64.1"
"-34.46","150.88","318.2","2019-10-02","302","9"
"-41.121","147.841","307.8","2019-10-02","293.3","13.3"
"-37.591","148.111","330.1","2019-10-02","292.6","37.9"
"-37.593","148.096","321.2","2019-10-02","293.2","22.6"
"-41.023","147.08","308.3","2019-10-02","288.6","18"
"-37.841","147.164","321.6","2019-10-02","302","21.7"
"-31.321","146.357","325.7","2019-10-02","312.9","12.4"
"-28.774","148.167","333.2","2019-10-02","316.5","15.5"
"-29.88","152.136","323.8","2019-10-02","299.1","19.6"
"-28.783","148.168","329.7","2019-10-02","315.1","9.2"
"-28.776","148.156","337","2019-10-02","317.3","21.8"
"-28.119","150.471","334.5","2019-10-02","313.5","17.6"
"-27.87","152.281","321.3","2019-10-02","299.4","15.1"
"-28.345","149.936","326.1","2019-10-02","312.2","7.2"
"-31.616","150.135","332.1","2019-10-02","307.9","17.2"
"-30.016","152.32","324.2","2019-10-02","304","18.8"
"-28.118","150.481","332.4","2019-10-02","313.1","14.6"
"-30.992","147.263","336.8","2019-10-02","314","26.3"
"-14.859","141.614","328.5","2019-10-02","309.6","16.4"
"-15.884","144.575","329.9","2019-10-02","274.7","30.4"
"-17.085","143.393","346.3","2019-10-02","313.9","47"
"-17.079","143.386","345.6","2019-10-02","315.4","49.8"
"-17.069","143.385","338.9","2019-10-02","312.9","33.1"
"-17.096","143.394","341.8","2019-10-02","316.1","34.6"
"-17.089","143.388","335.9","2019-10-02","316.5","23.1"
"-17.022","143.341","339.7","2019-10-02","309.6","35.6"
"-12.711","135.88","322","2019-10-02","303.7","68.5"
"-12.708","135.876","321.8","2019-10-02","303.5","68.9"
"-17.041","143.356","343","2019-10-02","316.5","44.4"
"-16.996","143.318","335.8","2019-10-02","315.7","24.2"
"-16.915","143.237","370.4","2019-10-02","315","150.2"
"-16.927","143.226","342","2019-10-02","315.5","36.7"
"-16.926","143.238","346.9","2019-10-02","317.1","52.6"
"-16.987","143.304","340.5","2019-10-02","315.3","36.5"
"-16.924","143.218","342.6","2019-10-02","312.5","35.5"
"-16.922","143.231","373","2019-10-02","317.1","158.6"
"-16.921","143.243","360.7","2019-10-02","315.7","100.2"
"-18.364","142.431","335.2","2019-10-02","310","28.6"
"-16.933","143.232","336.1","2019-10-02","315.7","19.5"
"-16.94","143.259","338.8","2019-10-02","314.8","29.4"
"-16.917","143.224","343.4","2019-10-02","313.5","42.7"
"-16.899","143.196","339.2","2019-10-02","312.7","33.1"
"-16.901","143.183","347.4","2019-10-02","312.6","55.4"
"-16.985","143.316","343.9","2019-10-02","315","45.6"
"-18.362","142.446","346.2","2019-10-02","313.2","64.8"
"-17.156","143.415","345.7","2019-10-02","312","50.2"
"-18.276","142.505","332.2","2019-10-02","309.6","31.6"
"-18.353","142.429","360.3","2019-10-02","313.3","128.4"
"-18.351","142.444","364.7","2019-10-02","316.6","150.4"
"-18.349","142.459","338.3","2019-10-02","310.9","35.2"
"-17.106","143.396","358.9","2019-10-02","316.1","92.8"
"-17.012","143.339","332.1","2019-10-02","310.6","18.3"
"-17.032","143.342","350","2019-10-02","313.8","64.6"
"-17.031","143.354","355.2","2019-10-02","315.4","82.3"
"-15.913","144.642","318","2019-10-02","272.1","16"
"-12.616","136.457","314.7","2019-10-02","298","28.9"
"-16.055","136.417","325","2019-10-02","309.1","47.5"
"-16.057","136.421","324","2019-10-02","308.9","38.5"
"-12.016","142.559","316.7","2019-10-02","283.5","17.6"
"-12.609","136.452","316.6","2019-10-02","298.5","40.2"
"-12.619","136.422","316.3","2019-10-02","298.8","40.1"
"-12.613","136.418","315.4","2019-10-02","299.4","35.9"
"-16.164","136.827","328.2","2019-10-02","313.9","50.9"
"-16.885","143.142","335.6","2019-10-02","312.1","25.5"
"-16.876","143.128","337.5","2019-10-02","310.5","29.9"
"-16.878","143.115","340","2019-10-02","309.1","37.9"
"-16.879","143.102","334.8","2019-10-02","310.6","25.8"
"-16.082","136.694","327.4","2019-10-02","312.3","68.9"
"-16.919","143.042","335.4","2019-10-02","312.2","26.7"
"-34.581","118.212","336.2","2019-10-02","298","122.4"
"-34.584","118.186","319.7","2019-10-02","296.5","52.9"
"-15.515","129.96","343.9","2019-10-02","317.5","106.3"
"-16.704","124.757","333.3","2019-10-02","311.2","18.4"
"-16.69","124.845","334.7","2019-10-02","312","18.8"
"-16.78","124.868","341.8","2019-10-02","312.1","35.1"
"-16.789","124.869","352.2","2019-10-02","312.5","62.2"
"-16.501","124.224","338.1","2019-10-02","313.6","23.4"
"-16.492","124.222","333","2019-10-02","313.7","16.5"
"-16.525","123.882","333","2019-10-02","310.1","16.4"
"-15.515","129.879","341.6","2019-10-02","318.1","103.8"
"-15.418","126.941","352","2019-10-02","319","87.7"
"-15.51","129.905","341.9","2019-10-02","318.2","100"
"-15.503","129.885","338","2019-10-02","316.6","75.4"
"-15.518","129.887","339.7","2019-10-02","318.2","92.9"
"-15.513","129.913","336.5","2019-10-02","317.7","61.9"
"-15.508","129.939","342.6","2019-10-02","317","99.1"
"-15.421","126.925","352.8","2019-10-02","318.1","89.4"
"-15.423","126.91","371.9","2019-10-02","318.6","204.8"
"-15.426","126.894","340.1","2019-10-02","319","36.5"
"-11.859","130.934","326.3","2019-10-02","304.2","95.3"
"-11.826","130.927","320.5","2019-10-02","303.7","57.9"
"-15.518","129.968","342","2019-10-02","317.6","98.2"
"-15.527","129.996","337.4","2019-10-02","317.6","77.7"
"-16.513","123.853","331.5","2019-10-02","308.8","13.3"
"-16.528","123.862","351.1","2019-10-02","310.5","52.7"
"-20.946","118.348","342.4","2019-10-02","321.6","40"
"-20.935","118.347","338.4","2019-10-02","321.7","27.9"
"-20.933","118.355","336","2019-10-02","319.8","20.7"
"-16.49","124.233","344.3","2019-10-02","313.6","39.8"
"-13.248","132.263","331.8","2019-10-02","308.9","131"
"-21.393","118.134","334.7","2019-10-02","322","19.1"
"-11.832","130.936","321.4","2019-10-02","303.8","60.5"
"-11.865","130.943","322.2","2019-10-02","303.5","64.4"
"-15.527","126.64","345.8","2019-10-02","309.6","71.1"
"-15.525","126.647","337.2","2019-10-02","302.4","39.9"
"-16.52","123.851","345.7","2019-10-02","309.4","39.7"
"-16.519","123.861","351","2019-10-02","311.4","51.5"
"-16.529","123.852","357.6","2019-10-02","310.5","69.9"
"-14.304","129.895","331.8","2019-10-02","317.4","44"
"-15.491","126.993","371.6","2019-10-02","321.4","210"
"-16.5","124.234","351.4","2019-10-02","312.6","54.3"
"-14.273","126.919","344.5","2019-10-02","312.8","70.5"
"-15.502","126.995","337.7","2019-10-02","318.7","33.9"
"-16.706","124.746","326.2","2019-10-02","307.5","7.4"
"-15.622","126.754","336.7","2019-10-02","312.5","35.2"
"-15.643","131.11","357.2","2019-10-02","315.4","354.9"
"-15.602","126.745","346.2","2019-10-02","317.7","60.3"
"-15.6","126.75","345.3","2019-10-02","318.4","59.7"
"-15.638","131.117","355.4","2019-10-02","314.1","325.6"
"-15.62","126.769","353.2","2019-10-02","319.4","97.9"
"-15.637","131.142","358.3","2019-10-02","318.6","373"
"-12.64","131.425","323.8","2019-10-02","299.5","81.5"
"-15.647","131.152","337","2019-10-02","317.9","110.2"
"-15.653","131.12","350.4","2019-10-02","317.6","259.3"
"-15.632","131.148","340.7","2019-10-02","317.3","144.5"
"-12.636","131.416","322.9","2019-10-02","299","73.9"
"-15.652","131.145","328.9","2019-10-02","317","44.5"
"-15.358","131.524","343.3","2019-10-02","319.3","182.1"
"-15.276","131.465","352.1","2019-10-02","315.3","296.7"
"-15.286","131.461","354.8","2019-10-02","316.3","330.7"
"-15.261","131.42","384.9","2019-10-02","308.6","1040.7"
"-15.315","131.437","365.5","2019-10-02","317.9","516.5"
"-15.35","131.515","347.5","2019-10-02","320.4","216.9"
"-15.29","131.396","351.4","2019-10-02","312.8","309.5"
"-15.277","131.424","419.3","2019-10-02","323","2446.5"
"-15.34","131.478","338.9","2019-10-02","319.7","115.8"
"-15.347","131.444","336.7","2019-10-02","317.8","102.6"
"-15.283","131.39","371.2","2019-10-02","312.1","678"
"-15.325","131.434","358.9","2019-10-02","316.9","380.1"
"-14.151","131.327","335.3","2019-10-02","314.8","117.7"
"-15.293","131.427","354.4","2019-10-02","313.9","335.9"
"-15.254","131.454","331.6","2019-10-02","312.8","81.7"
"-13.248","132.255","329.1","2019-10-02","308.9","98.1"
"-15.27","131.458","355.2","2019-10-02","315.2","352.1"
"-15.292","131.468","359.9","2019-10-02","318.2","423.9"
"-15.365","131.49","340.5","2019-10-02","319.1","147.8"
"-15.331","131.44","351.9","2019-10-02","316.8","273.8"
"-15.267","131.387","338","2019-10-02","303.6","159"
"-15.319","131.468","354.5","2019-10-02","319.8","294"
"-14.459","132.246","336.1","2019-10-02","315.1","166.9"
"-14.459","132.242","331.9","2019-10-02","315","112.9"
"-14.158","131.337","333.4","2019-10-02","313.3","98"
"-15.302","131.465","369.1","2019-10-02","319.9","583.5"
"-15.302","131.505","342.5","2019-10-02","316.4","143.9"
"-15.308","131.471","354.2","2019-10-02","319.3","302.1"
"-15.309","131.431","366.6","2019-10-02","316.9","541.1"
"-15.312","131.502","348.2","2019-10-02","318.9","203.3"
"-15.283","131.43","375.2","2019-10-02","317.8","757.1"
"-15.299","131.434","373.6","2019-10-02","316.6","721.8"
"-15.324","131.474","344.1","2019-10-02","319.7","158.8"
"-31.626","150.142","314.7","2019-10-02","284.9","45.9"
"-31.625","150.149","308","2019-10-02","283.7","31.2"
"-27.321","148.042","309.4","2019-10-02","287.7","26.5"
"-27.314","148.055","313.4","2019-10-02","287.6","35.3"
"-27.317","148.036","303.2","2019-10-02","287.5","17.7"
"-27.317","148.061","306.7","2019-10-02","287.3","22.3"
"-31.754","146.028","301.5","2019-10-02","286.8","7.8"
"-15.273","131.384","312.6","2019-10-02","298.4","29.7"
"-13.481","132.442","309.5","2019-10-02","297.5","16.4"
"-15.223","131.396","329.6","2019-10-02","301","89.8"
"-15.288","131.506","321.2","2019-10-02","298.6","56.3"
"-15.232","131.445","340.8","2019-10-02","300.9","159"
"-15.282","131.379","329.7","2019-10-02","299.3","98.7"
"-15.198","131.436","310.8","2019-10-02","298.3","25.6"
"-15.289","131.362","311.2","2019-10-02","297.3","29.1"
"-15.234","131.422","332","2019-10-02","300.3","103"
"-15.204","131.388","314.9","2019-10-02","299.8","36.6"
"-15.287","131.386","334.2","2019-10-02","299.6","124.6"
"-15.218","131.39","338.9","2019-10-02","302.6","145.4"
"-13.429","132.43","310.7","2019-10-02","299.4","20"
"-15.701","134.533","309.3","2019-10-02","297.2","12.3"
"-15.282","131.499","322.9","2019-10-02","298.8","63.1"
"-13.468","132.44","322.5","2019-10-02","297.9","47.7"
"-15.204","131.442","310.7","2019-10-02","298.3","25.5"
"-15.351","131.442","311","2019-10-02","297.9","26.9"
"-15.246","131.447","337.1","2019-10-02","301.2","135.3"
"-13.47","132.421","307.7","2019-10-02","297.5","12.6"
"-15.212","131.37","323.1","2019-10-02","300.4","65.6"
"-15.265","131.456","312.4","2019-10-02","297.9","25.6"
"-15.279","131.403","312.6","2019-10-02","298.2","28.5"
"-15.221","131.366","315.6","2019-10-02","300.2","36.8"
"-13.844","132.903","313.6","2019-10-02","296.7","21.4"
"-14.44","132.249","304.9","2019-10-02","294.8","15.8"
"-13.431","132.436","311","2019-10-02","298.9","20.5"
"-13.466","132.459","309.2","2019-10-02","298","15.4"
"-15.271","131.474","313.7","2019-10-02","298.2","30.6"
"-15.209","131.394","333.8","2019-10-02","301.1","116.3"
"-15.193","131.416","309.9","2019-10-02","298.8","23.4"
"-15.605","131.087","313.5","2019-10-02","301.8","30.5"
"-15.602","131.081","314.6","2019-10-02","302","36"
"-23.243","146.414","300.3","2019-10-02","289.3","9.3"
"-12.013","142.554","300.2","2019-10-02","287.1","8.6"
"-15.645","131.117","330","2019-10-02","301.1","105.2"
"-15.536","129.852","310.6","2019-10-02","299.9","31.7"
"-15.619","131.089","312.4","2019-10-02","301.5","24.3"
"-18.353","142.452","318.3","2019-10-02","297.1","15.1"
"-18.354","142.441","319.6","2019-10-02","297.3","16.4"
"-18.356","142.429","324.1","2019-10-02","297.5","22.8"
"-15.52","129.85","326.8","2019-10-02","301.2","122.4"
"-15.533","129.883","314.2","2019-10-02","300.6","44.2"
"-20.737","139.474","316.8","2019-10-02","293.4","14.9"
"-17.203","143.426","309","2019-10-02","294.5","10.9"
"-13.82","132.858","310","2019-10-02","298.1","17.5"
"-18.351","142.463","326.9","2019-10-02","297.7","26.7"
"-15.526","129.845","325.5","2019-10-02","300.7","115.7"
"-13.83","132.877","315.4","2019-10-02","298.4","26.1"
"-13.84","132.896","313.4","2019-10-02","296.9","21.4"
"-13.834","132.884","316.1","2019-10-02","297.9","26.5"
"-11.88","130.954","309.4","2019-10-02","295.2","24.5"
"-16.904","143.231","309.7","2019-10-02","293.9","11.3"
"-16.942","143.265","305.4","2019-10-02","294.5","6.9"
"-11.637","142.155","318.2","2019-10-02","287.9","26"
"-11.632","142.147","322","2019-10-02","288.1","32.1"
"-15.519","129.908","308","2019-10-02","297.9","22.1"
"-11.639","142.142","313.4","2019-10-02","286","18.3"
"-11.629","142.14","309.3","2019-10-02","287.4","14.7"
"-15.517","129.882","330.6","2019-10-02","300.8","145.9"
"-15.523","129.877","337.9","2019-10-02","302.5","213.3"
"-16.991","143.334","308.8","2019-10-02","295.2","9.3"
"-11.643","142.149","311.5","2019-10-02","286","16"
"-18.366","142.431","328.5","2019-10-02","298","29.3"
"-11.641","142.162","310.1","2019-10-02","286.9","14.7"
"-18.382","142.457","308.6","2019-10-02","292.6","6"
"-20.116","144.762","301.7","2019-10-02","288.7","9.8"
"-13.888","132.944","316.9","2019-10-02","298.8","28.2"
"-18.362","142.454","340.4","2019-10-02","298.5","51.8"
"-11.883","130.931","308.5","2019-10-02","295.2","20.7"
"-18.364","142.443","346.1","2019-10-02","299.6","64.9"
"-27.31","148.056","300.3","2019-10-02","286.4","24.5"
"-31.617","150.14","309","2019-10-02","285","22"
"-31.62","150.155","306.1","2019-10-02","282.6","18.6"
"-27.959","130.76","301.6","2019-10-02","291.6","5.3"
"-15.885","144.55","326.5","2019-10-03","298.9","53.3"
"-15.877","144.507","326.1","2019-10-03","298.2","56.6"
"-15.9","144.635","318.6","2019-10-03","296.8","30.4"
"-15.926","144.645","320.2","2019-10-03","296","32.7"
"-16.859","143.138","331.3","2019-10-03","303.1","89.3"
"-16.864","143.165","328.9","2019-10-03","303.3","74.3"
"-26.732","145.744","323.8","2019-10-03","310.1","7.8"
"-16.878","143.162","326.2","2019-10-03","302.8","57.6"
"-16.849","143.086","315.9","2019-10-03","298.9","19.2"
"-16.883","143.188","327.3","2019-10-03","302.3","58.8"
"-34.209","142.297","324.4","2019-10-03","306.6","20.9"
"-16.888","143.214","336.1","2019-10-03","302.9","110"
"-27.308","148.025","341.7","2019-10-03","312.1","30.9"
"-27.302","148.047","331.2","2019-10-03","313.8","14.5"
"-26.069","147.068","325.2","2019-10-03","310.3","8.7"
"-27.304","148.058","332.1","2019-10-03","312.6","15.7"
"-25.835","147.332","343.3","2019-10-03","308.5","38.8"
"-34.212","142.312","349.1","2019-10-03","306.8","84.9"
"-16.99","143.346","322.5","2019-10-03","303.3","31.5"
"-22.856","148.674","330.2","2019-10-03","302.7","19.3"
"-27.31","148.035","361.5","2019-10-03","315.2","74.1"
"-27.322","148.054","341.2","2019-10-03","313.6","28.5"
"-27.32","148.044","335","2019-10-03","312.9","18.4"
"-16.893","143.239","326.9","2019-10-03","302.6","55.1"
"-16.945","143.282","328.7","2019-10-03","304.8","57.6"
"-17.125","143.415","336.1","2019-10-03","303.8","100.8"
"-16.926","143.259","323.8","2019-10-03","303.7","36.6"
"-16.948","143.275","327.6","2019-10-03","305.2","52"
"-16.934","143.278","327.2","2019-10-03","304","51.6"
"-27.319","148.034","340.8","2019-10-03","313.2","27.9"
"-27.317","148.024","342.1","2019-10-03","313.3","32"
"-27.313","148.056","364.2","2019-10-03","314.5","81.3"
"-25.833","147.321","334.4","2019-10-03","307.6","23.8"
"-33.816","150.802","315.2","2019-10-03","300.8","7"
"-34.463","150.881","318.3","2019-10-03","302.4","11.7"
"-33.209","147.145","325.4","2019-10-03","308","9.7"
"-29.752","149.809","324.1","2019-10-03","310.8","6"
"-27.611","149.003","333.2","2019-10-03","309.6","20.1"
"-27.603","149.015","326.7","2019-10-03","308.7","11"
"-30.949","147.253","333.3","2019-10-03","310.6","17.6"
"-30.951","147.263","330.1","2019-10-03","310.2","13.2"
"-28.665","148.164","328.8","2019-10-03","315.6","8.9"
"-29.877","152.133","314.8","2019-10-03","297","14"
"-28.117","150.471","341","2019-10-03","311.2","33.2"
"-28.675","148.173","335.7","2019-10-03","313.2","18.5"
"-28.171","152.366","316.2","2019-10-03","297.9","13.5"
"-28.119","150.482","329.4","2019-10-03","308.7","14.2"
"-27.588","148.976","328.9","2019-10-03","308.9","13"
"-27.602","149.004","343.4","2019-10-03","310.4","35.2"
"-28.674","148.163","328.9","2019-10-03","314.4","9.2"
"-31.623","150.147","329.7","2019-10-03","313.7","15.3"
"-29.753","149.82","329","2019-10-03","311.5","11.9"
"-41.034","145.768","315.9","2019-10-03","292.7","13"
"-42.169","146.579","304.6","2019-10-03","294.5","4.4"
"-35.24","143.432","315","2019-10-03","303.8","6.3"
"-35.507","143.672","315.2","2019-10-03","304.5","6.4"
"-36.132","143.587","315.3","2019-10-03","300.7","9.2"
"-36.141","143.584","322.1","2019-10-03","301.7","16.6"
"-36.143","143.597","325.1","2019-10-03","302.4","19.4"
"-36.197","149.154","326.1","2019-10-03","306.1","17.7"
"-36.199","149.167","320.7","2019-10-03","306.1","9.8"
"-16.469","123.839","336.7","2019-10-03","314","24.8"
"-15.53","129.909","361.2","2019-10-03","322.5","87.4"
"-15.532","129.921","362","2019-10-03","319.9","90.4"
"-14.259","126.948","342","2019-10-03","321.1","19.7"
"-14.256","126.93","346.2","2019-10-03","320.8","25.6"
"-14.255","126.92","361.5","2019-10-03","322.8","62.7"
"-15.452","126.986","367.1","2019-10-03","325","83.6"
"-15.453","126.996","357.1","2019-10-03","323.6","51.7"
"-15.455","127.005","345.7","2019-10-03","322.5","27.6"
"-15.459","126.976","382.6","2019-10-03","322.6","141.7"
"-15.461","126.985","391","2019-10-03","326.7","179.4"
"-15.462","126.994","363.2","2019-10-03","324.7","68.5"
"-15.464","127.004","345.1","2019-10-03","322.7","27.5"
"-15.465","127.013","340.4","2019-10-03","322","19.6"
"-15.474","127.011","335.1","2019-10-03","320.3","10.7"
"-15.501","127.007","345.6","2019-10-03","322","30"
"-11.804","130.916","329.7","2019-10-03","309.9","20.2"
"-11.853","130.897","345.6","2019-10-03","309.6","55.4"
"-16.809","136.965","324.1","2019-10-03","306","62.5"
"-16.815","136.998","323.9","2019-10-03","307","59.6"
"-16.679","124.926","335","2019-10-03","317","14.5"
"-16.669","124.917","339.2","2019-10-03","318.2","20.4"
"-16.658","124.909","342.7","2019-10-03","318","28.3"
"-16.656","124.899","332.4","2019-10-03","318.1","11.3"
"-14.23","129.866","333.3","2019-10-03","312.4","14.8"
"-14.325","127.023","336.8","2019-10-03","316.8","17.2"
"-15.476","126.652","350.4","2019-10-03","318.3","39.5"
"-15.477","126.661","367","2019-10-03","324","81.4"
"-15.479","126.67","373.2","2019-10-03","327.2","100.2"
"-15.48","126.679","363.7","2019-10-03","325.7","67.1"
"-15.481","126.689","347.3","2019-10-03","322.4","28.2"
"-15.485","126.65","355.5","2019-10-03","318.1","49.9"
"-15.486","126.66","357.4","2019-10-03","322.8","52"
"-15.488","126.669","356","2019-10-03","324.5","46.1"
"-15.49","126.687","347.2","2019-10-03","323.4","26"
"-15.493","126.643","337.5","2019-10-03","319.8","16.7"
"-15.501","126.632","346.8","2019-10-03","317.6","32.7"
"-15.502","126.642","355.2","2019-10-03","321.8","50.1"
"-16.521","123.854","354.1","2019-10-03","316.5","68.4"
"-16.491","124.162","348.2","2019-10-03","319.1","48.2"
"-16.489","124.169","339.1","2019-10-03","319.3","24"
"-16.487","124.158","349.8","2019-10-03","319","48.5"
"-16.488","124.224","336.9","2019-10-03","316.5","22.8"
"-16.486","124.214","335.3","2019-10-03","315.1","18.9"
"-16.717","124.759","333.4","2019-10-03","316.5","12.7"
"-16.759","124.783","347.3","2019-10-03","318.6","35.5"
"-16.761","124.793","343.7","2019-10-03","319.4","27.5"
"-16.762","124.803","336.7","2019-10-03","320.4","13.6"
"-16.768","124.782","345.7","2019-10-03","317.9","34.9"
"-16.77","124.792","338","2019-10-03","320.2","18.8"
"-16.775","124.784","332.5","2019-10-03","316.8","10.8"
"-15.449","126.968","348.3","2019-10-03","317.8","37.3"
"-15.451","126.977","380.5","2019-10-03","326.2","133.3"
"-11.819","130.95","341.8","2019-10-03","309.5","42.8"
"-11.854","130.981","332.3","2019-10-03","306.1","24.7"
"-11.878","130.936","329.9","2019-10-03","309.8","18.7"
"-16.577","124.795","352.8","2019-10-03","314.9","55"
"-16.578","124.805","343.5","2019-10-03","318.1","31.8"
"-16.584","124.783","343.7","2019-10-03","314.2","33.4"
"-16.586","124.793","344.5","2019-10-03","318.2","33.8"
"-16.591","124.786","339.7","2019-10-03","317.4","24.1"
"-16.678","124.854","341.8","2019-10-03","316","27.3"
"-16.667","124.722","354.2","2019-10-03","313.9","58.3"
"-16.668","124.732","359.2","2019-10-03","317.7","70.7"
"-16.673","124.725","345.2","2019-10-03","315","40.3"
"-16.675","124.735","329","2019-10-03","315.7","10.7"
"-16.866","124.882","330.8","2019-10-03","316","9.4"
"-16.865","124.872","340.8","2019-10-03","315.7","26.9"
"-15.377","126.853","351.1","2019-10-03","323.8","43.2"
